D0345470;Volkswagen of Puyallup;1;4.285714285714286;Puyallup;98371.0;-122.304;47.2014;True
D0301706;Barry Sanders Supercenter;174;3.222222222222222;Stillwater;74074.0;-97.1132;36.117;True
D0349028;Young Motors - Boaz;39;4.6;Boaz;35956.0;-86.1449;34.1848;False
D0065928;Brenner Pre Owned of Mechanicsburg;1;4.555555555555555;Mechanicsburg;17050.0;-76.9981;40.2453;False
D0434730;Preferred Auto Wholesale ;25;4.75;Moncks Corner;29461.0;-80.0628;33.1431;False
D0123899;The Autobarn Nissan of Evanston;158;3.315789473684211;Evanston;60202.0;-87.6796;42.0358;True
D0332990;Mass Auto Sales;25;3.333333333333333;Shrewsbury;1545.0;-71.7372;42.2449;False
D0284328;Mercedes-Benz of Chicago;257;4.72720640254687;Chicago;60642.0;-87.6662;41.9106;True
D0048602;Eriksen Chevrolet;198;4.666567637155873;Milan;61264.0;-90.5636;41.4531;True
D0273786;High Line Auto Sales of Salem LLC;1;4.125;Salem;3079.0;-71.2102;42.7562;False
D0305072;Pearson Honda;81;4.523809523809524;Midlothian;23112.0;-77.6653;37.4035;True
D0063706;Audi West Covina;98;4.625;West Covina;91791.0;-117.902;34.0718;True
D0051630;Jeff Wyler Chevrolet of Columbus;442;3.9480206326181557;Canal Winchester;43110.0;-82.8281;39.8612;True
D0341610;Palmetto57 Volkswagen;267;3.7777777777777777;Miami;33055.0;-80.2931;25.9263;True
D0148637;Ourisman Chevrolet of Rockville;182;3.5;Rockville;20852.0;-77.1386;39.0757;True
D0073748;Precision Auto Sales of Tucson;9;4.5;Tucson;85716.0;-110.916;32.2505;False
D0284386;Northtowne Volkswagen;297;3.8181818181818175;Kansas City;64118.0;-94.5762;39.2163;True
D0307858;Parkway Auto Sales;80;5.0;Morristown;37814.0;-83.2762;36.2512;False
D0283197;Virginia Auto Trader Company;54;3.2524928774928776;Arlington;22201.0;-77.0906;38.8949;False
D0058482;Dahl Ford Lincoln;122;4.0;Onalaska;54650.0;-91.1955;43.8732;True
D0363299;Net Motorcars;81;4.735294117647059;Addison;60101.0;-88.0133;41.9246;False
D0351136;Parkway Motors;16;5.0;Osage Beach;65065.0;-92.6193;38.149;False
D0067391;Atlantic Infiniti;96;4.142857142857143;Jacksonville;32225.0;-81.5158;30.3245;True
D0290344;Wedekind Motors;90;4.4;Schenectady;12304.0;-73.911;42.7867;False
D0055587;Prater Ford, Inc.;96;4.375;Calhoun;30701.0;-84.9475;34.4902;True
D0401072;Langdale Kia;65;4.337820512820513;Valdosta;31602.0;-83.2805;30.8494;True
D0344069;Primasing Motors;1;5.0;Lebanon;97355.0;-122.786;44.5128;True
D0253533;Performance Kia;1;4.0;Everett;98204.0;-122.237;47.906;True
D0067375;Premier Subaru;233;4.588235294117647;Branford;6405.0;-72.8136;41.2876;True
D0340955;Bayway Chevrolet;607;3.9545454545454546;Pearland;77581.0;-95.3079;29.5596;True
D0403115;Jersey 31 Auto Sales;1;5.0;Glen Gardner;8826.0;-74.9435;40.6985;False
D0306289;Country Club Nissan;136;4.571428571428571;Oneonta;13820.0;-75.0998;42.4524;True
D0337211;Community Honda;79;4.714285714285714;Baytown;77521.0;-94.9912;29.8035;True
D0059077;Honda of Freehold;303;3.4444444444444446;Freehold;7728.0;-74.2945;40.2791;True
D0056794;Reinecke Motor Co.;39;5.0;Schuyler;68661.0;-97.0578;41.4474;True
D0373353;Car Logic Group;25;5.0;Mt Juliet;37122.0;-86.532;36.2301;False
D0400825;Detroit Cash For Cars;35;4.666666666666667;Warren;48091.0;-83.0302;42.4486;False
D0281961;Bob Smith Toyota;157;3.5;La Crescenta;91214.0;-118.252;34.2316;True
D0306363;Scott C's Auto Sales;20;4.418560606060606;Connellsville;15425.0;-79.5938;40.0237;False
D0298417;Coughlin Chrysler, Dodge, Jeep of Marysville;118;4.230769230769231;Marysville;43040.0;-83.3576;40.2612;True
D0291244;Lithia Volkswagen of Des Moines;218;3.917048929663608;Johnston;50131.0;-93.6988;41.6551;True
D0274353;Garvey Hyundai North;160;3.0;Plattsburgh;12901.0;-73.5108;44.72;True
D0387506;Speed Auto Sales;106;3.3754645511720986;Union City;30291.0;-84.5581;33.5781;False
D0382071;Wheels Empire;39;4.083333333333333;Kissimmee;34744.0;-81.3787;28.303;False
D0054454;Riverside Toyota in Escanaba;42;4.333333333333333;Escanaba;49829.0;-87.0849;45.7458;True
D0349738;Pre-Owned Express;18;4.0;Porter;77365.0;-95.244;30.0782;False
D0336923;Prescott Brothers of Mendota;95;4.800191387559808;Mendota;61342.0;-89.1275;41.5472;True
D0408009;Rogers & Rogers Kia;147;1.0;Imperial;92251.0;-115.57;32.8237;True
D0379343;Pride Auto Sales;37;3.3;Blue Springs;64014.0;-94.2724;39.0174;False
D0062772;Solomon Chrysler Jeep Dodge Ram;169;4.136120289966444;Brownsville;15417.0;-79.9361;40.0398;True
D0061079;Volkswagen of Clarksville;97;3.875;Clarksville;47129.0;-85.7676;38.3101;True
D0349759;5 Star Motors;1;3.555555555555556;Louisville;40219.0;-85.7001;38.1599;False
D0276472;Toyota of Somerset;125;4.0;Somerset;42501.0;-84.6273;37.0343;True
D0388602;University Ford;307;4.333333333333333;Durham;27707.0;-78.9866;35.9544;True
D0277798;Davis-Moore Chevrolet;183;4.25;Wichita;67209.0;-97.4373;37.6738;True
D0440052;Kufleitner Chrysler Dodge Jeep RAM;49;4.752040816326531;Youngstown;44512.0;-80.6627;41.0087;True
D0413584;M Auto Group;1;4.486486486486487;Elizabeth;7202.0;-74.229;40.6564;False
D0274678;Ladd-Hanford Kia;1;3.333333333333333;Lebanon;17042.0;-76.4583;40.3397;True
D0412232;Elite Auto Wholesale;98;4.428571428571429;Visalia;93292.0;-119.266;36.3296;False
D0302937;Doug Smith Subaru;1;5.0;American Fork;84003.0;-111.813;40.3765;True
D0379885;Dave's Auto Sales;16;4.285714285714286;Trenton;30752.0;-85.5012;34.8628;False
D0061428;Antwerpen Volkswagen;151;3.740740740740741;Pasadena;21122.0;-76.5911;39.1279;True
D0434455;Texas Autoplace;54;4.866666666666666;Dallas;75247.0;-96.8733;32.8079;False
D0292841;Empire Hyundai;335;2.2777777777777777;Fall River;2721.0;-71.1483;41.699;True
D0282034;CarDirect;70;3.4444444444444446;Virginia Beach;23455.0;-76.1336;36.9042;False
D0320571;Truce Auto;1;5.0;Redmond;97756.0;-121.181;44.2572;False
D0366635;LCM Motorcars;52;4.230769230769231;Theodore;36582.0;-88.1722;30.5638;False
D0432179;Trofeo Motors LLC;10;5.0;Chicago;60609.0;-87.6842;41.7974;False
D0060855;Napleton's Arlington Heights Chrysler Dodge Jeep RAM;486;2.78642363094105;Arlington Heights;60004.0;-87.9964;42.1391;True
D0064879;Nissan of Clovis;219;3.9;Clovis;93612.0;-119.72;36.8375;True
D0388813;916 Auto Mart;75;4.7368421052631575;Sacramento;95824.0;-121.409;38.5202;False
D0056500;Midway Ford;262;4.181818181818182;Roseville;55113.0;-93.1683;45.0243;True
D0319749;Unique Auto Group;83;3.8333333333333335;Houston;77063.0;-95.5248;29.7297;False
D0302225;Texan Chrysler Dodge Jeep Ram;297;3.5384615384615383;Humble;77338.0;-95.2771;29.9866;True
D0048482;Libertyville Chevrolet;1;3.090909090909091;Libertyville;60048.0;-87.9509;42.2714;True
D0346642;Warner Buick-GMC;2;4.6;Findlay;45840.0;-83.6129;41.0585;True
D0305772;First City Cars and Trucks;106;4.238095238095238;Rochester;3868.0;-70.9791;43.3295;False
D0388233;Andy Mohr Volkswagen;1;3.8333333333333335;Avon;46123.0;-86.3659;39.7633;True
D0060711;Hayes Chrysler Dodge Jeep;289;4.041666666666667;Lawrenceville;30046.0;-84.013;33.9665;True
D0058038;Helfman Ford;548;4.523683129522546;Stafford;77477.0;-95.5764;29.6445;True
D0411563;Happy Car Sales;71;4.75;Fort Lauderdale;33315.0;-80.1428;26.0928;False
D0288291;Woody Folsom Ford;350;4.0625;Baxley;31513.0;-82.3708;31.7861;True
D0289185;Helms Bros., Inc.;178;4.571428571428571;Bayside;11361.0;-73.7754;40.7587;True
D0307323;Rountree Moore Nissan;59;4.333333333333333;Lake City;32055.0;-82.7021;30.1814;True
D0305363;Legacy Buick GMC;234;4.714285714285714;Slidell;70461.0;-89.765;30.2425;True
D0050314;Thielen Motors, Inc.;84;5.0;Park Rapids;56470.0;-95.0422;46.9219;True
D0067178;Sheets Chrysler Jeep Dodge;114;4.333333333333333;Beckley;25801.0;-81.1861;37.8061;True
D0067526;Fort Wayne Kia;142;5.0;Fort Wayne;46804.0;-85.2164;41.0751;True
D0435615;Marin Auto Club Inc;17;1.5;Miami;33147.0;-80.2424;25.8674;False
D0127093;Lexus of Orland;49;4.857142857142857;Orland Park;60462.0;-87.821;41.6019;True
D0409189;Auto Galaxy Hawaii;1;4.111111111111111;Honolulu;96819.0;-157.885;21.3312;False
D0311114;East Barre Auto Sales;41;4.008130081300814;East Barre;5649.0;-72.4564;44.1662;False
D0302728;Flatirons Subaru;181;4.571428571428571;Boulder;80303.0;-105.213;40.0145;True
D0364577;Harney Motors;37;4.466666666666667;Gettysburg;17325.0;-77.1285;39.8102;False
D0325000;Scranton Chevrolet of Norwich;29;4.846153846153846;Norwich;6360.0;-72.0983;41.4964;True
D0048516;Edwards Motors;95;4.875;Moultrie;31768.0;-83.777;31.1253;True
D0059717;Butler Acura;1;5.0;Ashland;97520.0;-122.741;42.2209;True
D0292650;Fafama Auto Sales Inc;155;3.9393939393939386;Milford;1757.0;-71.5125;42.1185;False
D0398625;Georgia Elite Auto Sales;39;4.500610500610501;Flowery Branch;30542.0;-83.8555;34.2053;False
D0065058;Reed Nissan Orlando;299;3.731920518505885;Orlando;32808.0;-81.4239;28.5526;True
D0274698;Hoffman Ford;224;4.555555555555555;Harrisburg;17112.0;-76.7982;40.315;True
D0068037;Brown's Manassas Kia;147;4.583333333333333;Manassas;20110.0;-77.4565;38.7599;True
D0334742;Dahl Chevrolet Buick GMC;91;5.0;Winona;55987.0;-91.6698;44.0453;True
D0302293;Cecil Atkission Toyota;26;4.833333333333333;Orange;77632.0;-93.8035;30.1141;True
D0281423;North Park Mazda;401;4.304347826086956;San Antonio;78216.0;-98.4986;29.5253;True
D0059949;Sutton Acura;140;4.8;Macon;31210.0;-83.7114;32.924;True
D0047560;Liberty Chevrolet;141;5.0;Selma;93662.0;-119.624;36.5717;True
D0404773;Ted Motors;1;5.0;Yakima;98902.0;-120.527;46.6125;False
D0190477;Northeast Acura;38;4.1;Latham;12110.0;-73.7555;42.764;True
D0335743;Sames Bastrop CDJ;1;3.75;Cedar Creek;78612.0;-97.4902;30.1525;True
D0066941;Audi Beaverton;1;4.666666666666667;Beaverton;97005.0;-122.82;45.4905;True
D0066002;Grand Strand Nissan;222;4.8;Myrtle Beach;29579.0;-78.9683;33.7588;True
D0367979;Auto Action Glendale;50;4.5;Glendale;85301.0;-112.177;33.5385;False
D0062771;Ron Lewis Chrysler Dodge Jeep Ram Waynesburg;131;4.5;Waynesburg;15370.0;-80.1652;39.8964;True
D0102534;Grossman Chevrolet Nissan;149;4.055555555555555;Old Saybrook;6475.0;-72.3817;41.3088;True
D0311808;Rocket Chevrolet;62;4.75;Shelby;44875.0;-82.6425;40.8672;True
D0375894;Ford of Tuscola;97;4.909090909090909;Tuscola;61953.0;-88.2827;39.7916;True
D0047074;Serra Chevrolet;172;4.167039355992845;Birmingham;35215.0;-86.6861;33.6149;True
D0432908;Ford's Auto Sales;27;4.0;Kingsport;37660.0;-82.5694;36.5542;False
D0057468;Riverside Ford of Tulsa;126;4.533333333333333;Tulsa;74107.0;-96.0003;36.0898;True
D0292767;Auto City;28;4.642857142857143;Bridgewater;2324.0;-70.9735;41.9693;False
D0063798;Audi Stevens Creek;368;4.071428571428571;San Jose;95117.0;-121.956;37.3228;True
D0404610;Frontline Motors;70;4.0;Clayton;27520.0;-78.5079;35.6702;False
D0304900;Shaker Family Ford Lincoln;109;4.769230769230769;Watertown;6795.0;-73.0987;41.5697;True
D0341369;Honda Cars of Rockwall;545;4.113598541420175;Rockwall;75087.0;-96.4369;32.9148;True
D0382222;Unique Auto Brokers;80;4.0;Kingsport;37660.0;-82.5393;36.5573;False
D0407732;Roadmaster Motors;5;4.0;Holliston;1746.0;-71.4314;42.2289;False
D0305137;CarMax Bakersfield - Now offering Curbside Pickup and Home Delivery;245;4.545454545454546;Bakersfield;93307.0;-119.028;35.2933;False
D0416436;Auto Gallery Mall of Georgia​;176;3.871794871794872;Buford;30518.0;-84.0033;34.0925;False
D0342653;JT Auto Group;141;3.8094908608660547;Sanford;27332.0;-79.2312;35.4116;False
D0293957;Middle Village Motors;1;4.5;Middle Village;11379.0;-73.9;40.7129;False
D0384810;Williams Brothers Dodge Chrysler Jeep Ram;157;3.8811697659284974;Dundee;48131.0;-83.6721;41.9643;True
D0273934;Manchester City Nissan;209;3.615384615384616;Manchester;6042.0;-72.5078;41.8137;True
D0062446;Marburger Chrysler Dodge Jeep Ram;120;4.666666666666667;Shelby;28152.0;-81.5184;35.2729;True
D0400763;Land Rover North Dade;1;4.714285714285714;North Miami;33181.0;-80.1539;25.9152;True
D0411087;Essence Maserati;166;4.443298969072165;Hurst;76053.0;-97.2073;32.8157;True
D0352241;Royal Motors;1;4.666666666666667;Levittown;19057.0;-74.8341;40.129;False
D0063903;Crown Eurocars;197;4.823529411764706;Pinellas Park;33781.0;-82.6885;27.8457;True
D0287401;Robert DeNooyer Chevrolet;299;4.571386414097411;Holland;49423.0;-86.0819;42.7893;True
D0058616;Spreen Honda Loma Linda;140;3.789473684210526;Loma Linda;92354.0;-117.256;34.0631;True
D0060765;Patrick BMW MINI;208;4.274193548387097;Schaumburg;60173.0;-88.0627;42.05;True
D0295176;Dunphy Ford;3;4.8;Philadelphia;19136.0;-75.0334;40.0395;True
D0060534;Executive Dodge Jeep of Wallingford;126;4.5;Wallingford;6492.0;-72.8294;41.4453;True
D0056283;Elkton Ford;166;4.713268659051791;Elkton;21921.0;-75.8118;39.5988;True
D0108743;Mullinax Ford of Vero Beach;267;4.782608695652174;Vero Beach;32962.0;-80.3801;27.5964;True
D0281809;Northeast Motor Company;35;4.875;Universal City;78148.0;-98.2995;29.546;False
D0363603;Titus-Will Used Cars;1;3.625;Olympia;98516.0;-122.796;47.0505;False
D0344283;Ingersoll Auto of Pawling;182;4.333333333333333;Pawling;12564.0;-73.5854;41.5319;True
D0281173;Paul Burns Auto Center;69;4.263369777099755;Fairless Hills;19030.0;-74.8533;40.185;False
D0067409;Boniface Hiers Kia;46;4.090909090909091;Melbourne;32901.0;-80.6179;28.0948;True
D0060026;Acura of Seattle;1;3.8181818181818175;Seattle;98188.0;-122.254;47.4583;True
D0309876;Car Quest Auto Sales;35;4.333333333333333;Houston;77034.0;-95.2025;29.6271;False
D0280267;Auto Source Banning;89;4.727272727272728;Banning;92220.0;-116.901;33.9256;False
D0057108;Ed Shults Ford Lincoln of Jamestown;112;2.7142857142857144;Jamestown;14701.0;-79.2466;42.113;True
D0281432;Motor Team;58;4.764705882352941;Hayward;94544.0;-122.067;37.6517;False
D0403287;Thornton Chrysler Dodge Jeep Ram;61;4.382093316519546;Red Lion;17356.0;-76.6351;39.9241;True
D0059160;Crown Honda Greensboro;265;3.8205128205128207;Greensboro;27407.0;-79.8782;36.06;True
D0338051;VEB Auto Sales;18;4.333333333333333;Hartford;6106.0;-72.709;41.7531;False
D0308327;Omni Auto Sales;1;5.0;Whiting;46394.0;-87.495;41.6754;False
D0334383;Burnworth-Zollars Ford;85;3.5;Ligonier;46767.0;-85.5905;41.4521;True
D0058689;Shingle Springs Honda;120;5.0;Shingle Springs;95682.0;-120.935;38.6629;True
D0352231;Rigs and Rides;1;4.666666666666667;Grants Pass;97526.0;-123.328;42.4356;False
D0404187;Reserve Auto Group;105;4.766666666666667;The Colony;75056.0;-96.8588;33.08;False
D0404819;RP AUTOMOTIVE;9;4.564814814814815;Spring Hill;66083.0;-94.8254;38.7437;False
D0057244;Marketplace Motors Inc.;176;4.5;Devils Lake;58301.0;-98.8681;48.1082;True
D0435657;Sunshine J Auto Sales LLC;13;2.0;Tampa;33619.0;-82.3731;27.9801;False
D0063546;Bryden Motors Chrysler Dodge Jeep RAM;101;3.6666666666666665;Beloit;53511.0;-89.0323;42.4987;True
D0376472;Response Motors;11;4.444444444444445;Mountain View;94043.0;-122.095;37.4147;False
D0060927;Turpin's of Geneseo;54;4.444444444444445;Geneseo;61254.0;-90.1441;41.4391;True
D0288559;Titus Will Chevrolet;1;4.166666666666667;Tacoma;98444.0;-122.434;47.1573;True
D0151945;Knight Automotive;5;5.0;Southbridge;1550.0;-72.0284;42.0818;False
D0410305;Mazda of Orange;221;3.9166666666666665;Orange;92867.0;-117.866;33.8089;True
D0049247;McCarthy-Morse Chevrolet, Inc.;195;4.0256410256410255;Overland Park;66212.0;-94.6675;38.9618;True
D0290704;First Hyundai;190;3.5333333333333328;North Attleboro;2760.0;-71.3298;41.9735;True
D0053597;Price Chevrolet;91;4.714285714285714;Pleasanton;78064.0;-98.5104;28.9417;True
D0054933;Toyota of Fort Worth;366;4.53125;Fort Worth;76116.0;-97.4738;32.7244;True
D0297282;Braman Cadillac;234;4.6002849002849;Miami;33137.0;-80.189;25.7958;True
D0283020;Selden Motors;55;4.654573319400906;Willow Grove;19090.0;-75.1342;40.1607;False
D0054957;Empire Toyota;149;3.25;Oneonta;13820.0;-75.0118;42.4462;True
D0277082;Billion Iowa City Hyundai;51;4.833333333333333;Iowa City;52246.0;-91.5675;41.637;True
D0275723;Rountree Moore Toyota;144;3.5;Lake City;32055.0;-82.654;30.1852;True
D0306633;Woodbridge Auto Sales;42;4.181818181818182;Woodbridge;22191.0;-77.2504;38.656;False
D0439391;The Car Lot;11;5.0;Radcliff;40160.0;-85.9526;37.8554;False
D0303907;DCH Subaru of Riverside;82;4.380952380952381;Riverside;92504.0;-117.414;33.9301;True
D0410968;Kinsella Kars;12;4.6;Olathe;66061.0;-94.8026;38.8834;False
D0312538;Mastroianni Auto Sales;1;3.6666666666666665;Palmer;1069.0;-72.3197;42.1767;False
D0316269;Sonia's Auto Sales;4;3.2;Worcester;1608.0;-71.8039;42.2574;False
D0278650;Salt Lake Valley Buick GMC;175;4.067333333333333;Salt Lake City;84119.0;-111.912;40.6996;True
D0273981;Mazda of Milford;48;4.5;Milford;6460.0;-73.0503;41.2317;True
D0433117;Glendale Nissan;290;3.8235294117647065;Glendale;91204.0;-118.255;34.1369;True
D0280862;Jake Sweeney Mazda Tri-County;136;4.833508403361344;Cincinnati;45246.0;-84.4706;39.2878;True
D0063886;Mazda City of Orange Park;82;4.666666666666667;Jacksonville;32244.0;-81.7376;30.224;True
D0298437;Coughlin Automotive of London;213;4.282608695652174;London;43140.0;-83.4433;39.8929;True
D0064602;Mercedes-Benz of Arlington;196;4.4;Arlington;22203.0;-77.1095;38.877;True
D0057699;Robin Ford of Glenolden;137;3.6666666666666665;Glenolden;19036.0;-75.2899;39.9061;True
D0058307;Bellingham Ford Lincoln;1;5.0;Bellingham;98225.0;-122.465;48.7543;True
D0371507;M & M Car Company;1;4.25;Albany;97321.0;-123.086;44.6339;False
D0432229;Payless Auto Sale;28;3.714285714285713;South Hadley;1075.0;-72.558;42.2154;False
D0367116;Nissan of Boerne;396;3.5121951219512195;Boerne;78006.0;-98.6961;29.747;True
D0048722;Meier Chevrolet Buick;91;4.5;Nashville;62263.0;-89.3787;38.3435;True
D0390900;Jacksonville Chrysler Jeep Dodge Ram of Arlington;279;4.086956521739131;Jacksonville;32225.0;-81.5488;30.3215;True
D0339079;Euro Motorcars Bethesda;199;4.516129032258065;Bethesda;20814.0;-77.0984;38.9801;True
D0392316;Classic Chrysler Dodge Jeep Ram Fiat;213;3.619047619047619;Arlington;76018.0;-97.0922;32.6796;True
D0434374;Stargate Auto Sales LLC ;1;4.5;Murfreesboro;37129.0;-86.4173;35.8711;False
D0414652;Sun Land Auto Sales and Leasing;29;4.625;Sun Valley;91352.0;-118.367;34.2298;False
D0334552;Jack Hanania Chevrolet;243;3.8;Saint Augustine;32086.0;-81.323;29.8581;True
D0387294;Hyman Bros. Subaru;66;3.8333333333333335;Midlothian;23113.0;-77.6211;37.5044;True
D0277430;Green Nissan;3;4.222222222222222;Kalispell;59901.0;-114.145;48.2193;True
D0366302;BMW Mini of Freeport;212;3.875;Freeport;11520.0;-73.5944;40.6558;True
D0352998;HD Auto Sales Corp.;36;4.2;Reading;19605.0;-75.9275;40.3758;False
D0416427;Alfa Cars LLC;41;4.232558139534884;Manchester;3103.0;-71.4471;42.9553;False
D0048826;Greg Hubler Chevrolet;179;4.875;Camby;46113.0;-86.349;39.6296;True
D0047469;Connell Chevrolet;299;4.535505950066112;Costa Mesa;92626.0;-117.919;33.6743;True
D0287293;Cars2you.com;70;4.0;Mishawaka;46545.0;-86.162;41.6803;False
D0285119;Riverside Premier Motors;167;4.478260869565218;Riverside;92501.0;-117.342;34.0168;False
D0051886;Barrys Chevrolet Buick Incorporated;91;3.75;West Union;45693.0;-83.5271;38.8064;True
D0062645;St Marys Chrysler Dodge Jeep Incorporated;154;4.25;Saint Marys;45885.0;-84.3818;40.5536;True
D0278690;Mercedes-Benz of Scottsdale;222;4.571428571428571;Scottsdale;85251.0;-111.926;33.5057;True
D0283232;First Team Toyota;230;4.56;Chesapeake;23321.0;-76.4058;36.8249;True
D0390975;Trinity Motorcar Company - Rome;71;4.285714285714286;Rome;30161.0;-85.1597;34.2364;False
D0328571;Auto Mart;117;4.518571605528128;Las Vegas;89122.0;-115.04;36.0925;False
D0340355;United Luxury Motors;34;3.462612822906941;Stone Mountain;30087.0;-84.1024;33.8251;False
D0379494;916 Auto Sales;45;3.477729677729678;Sacramento;95838.0;-121.429;38.6409;False
D0284503;Midway Auto Group;38;4.285714285714286;Addison;75001.0;-96.8385;32.9581;False
D0051208;Davidson Chevrolet Cadillac Buick and GMC of Rome;85;3.7142857142857135;Rome;13440.0;-75.4942;43.2298;True
D0050115;Valley Chevrolet of Hastings;79;4.25;Hastings;55033.0;-92.8479;44.7184;True
D0340976;Tom Kelley Chevrolet Buick;180;4.333333333333333;Decatur;46733.0;-84.9373;40.8132;True
D0333096;Fletcher Jones Motorcars of Fremont;276;4.6923076923076925;Fremont;94538.0;-121.977;37.4999;True
D0333750;King's Auto Group;36;4.6;Tampa;33604.0;-82.4595;28.0093;False
D0341972;Bill Volz Westchester Chrysler Dodge Jeep;114;4.75;Cortlandt Manor;10567.0;-73.8632;41.2927;True
D0317256;Carflex Auto Inc.;22;5.0;Charlotte;28217.0;-80.8755;35.1986;False
D0048110;Ron Norris Buick GMC Honda;173;4.75;Titusville;32780.0;-80.8076;28.5996;True
D0278008;Bob Howard Hyundai;140;4.230769230769231;Oklahoma City;73139.0;-97.5229;35.3917;True
D0431786;Integrity Motors;26;4.857142857142857;Asheville;28804.0;-82.5765;35.6768;False
D0305853;Dean Auto Sales;35;4.090909090909091;West Springfield;1089.0;-72.6271;42.0908;False
D0316472;Madison Chrysler Jeep Dodge;24;4.0;Madison;6443.0;-72.6304;41.2812;True
D0406347;Forward Auto Sales;1;2.333333333333333;Richmond;23224.0;-77.4931;37.4896;False
D0291025;M.A. Affordable Motors;15;4.625;Baytown;77521.0;-94.9634;29.7766;False
D0318581;Depue Auto Sales Inc;13;5.0;Paw Paw;49079.0;-85.8724;42.22;False
D0055530;Billy Howell Ford Lincoln;239;4.652173913043479;Cumming;30040.0;-84.1648;34.1673;True
D0232803;Metro Mazda of Mesquite;268;4.428571428571429;Mesquite;75150.0;-96.6327;32.8379;True
D0304890;Hess Auto Agency;30;5.0;Quincy;62301.0;-91.3776;39.9448;False
D0060528;Robert's Chrysler Dodge Ram;64;4.181818181818182;Meriden;6450.0;-72.8032;41.5187;True
D0290578;Leopardi Auto Sales;32;4.416666666666667;Pittsburgh;15234.0;-79.996;40.3832;False
D0371544;Rio Motors;1;5.0;Frankford;19945.0;-75.235;38.5036;False
D0328294;Boyd Chevrolet of Emporia;139;4.769230769230769;Emporia;23847.0;-77.538;36.6957;True
D0409416;Best Buy Auto LLC;20;3.333333333333333;Memphis;38134.0;-89.8772;35.1634;False
D0062006;Towbin Dodge;323;4.0;Henderson;89014.0;-115.024;36.0475;True
D0072473;Sanderson Lincoln;59;4.769230769230769;Phoenix;85023.0;-112.105;33.64;True
D0059672;Acura of Wichita;47;4.705882352941177;Wichita;67206.0;-97.2116;37.7093;True
D0303378;Aston Martin of Beverly Hills;1;4.636363636363637;Beverly Hills;90211.0;-118.384;34.0663;True
D0373614;World Car Hyundai Kia South;165;3.6;San Antonio;78224.0;-98.5384;29.3491;True
D0407980;Top Gear Auto Group;22;3.733333333333333;Elkhart;46516.0;-86.0243;41.6678;False
D0340042;Star Buick GMC Cadillac Llc;130;4.35;Quakertown;18951.0;-75.3657;40.454;True
D0279404;Folsom Chrysler Jeep Dodge Ram;64;4.0;Folsom;95630.0;-121.208;38.6322;True
D0067643;Dunning Subaru;48;5.0;Ann Arbor;48103.0;-83.8048;42.2849;True
D0065224;Continental Nissan;112;4.0;Countryside;60525.0;-87.8685;41.7859;True
D0392953;Carvel Auto Sales and Services, LLC;32;4.666666666666667;Danbury;6810.0;-73.4354;41.3997;False
D0411456;Extreme Sport Cars Inc.;51;4.636363636363637;Carrollton;75006.0;-96.8468;32.9593;False
D0351318;Popas Auto Sales;51;2.0;Detroit;48210.0;-83.1471;42.3447;False
D0287064;Avila's Auto Sales Inc.;1;4.333333333333333;Burien;98168.0;-122.333;47.47;False
D0311070;Malkoon Motors;15;5.0;Feeding Hills;1030.0;-72.6566;42.0748;False
D0350424;Jimmy's Auto Wholesale;35;4.666666666666667;Brentwood;94513.0;-121.697;37.9367;False
D0369286;Variety Auto Sales;39;5.0;Ontario;91762.0;-117.66;34.0521;False
D0281538;Don's Automotive Group;69;4.5;Lafayette;70503.0;-92.0994;30.1439;False
D0374006;Ace Auto Dealers;2;4.809523809523809;Martinez;94553.0;-122.101;38.0104;False
D0280610;Alpine Motors Inc;1;4.214285714285714;Wantagh;11793.0;-73.5018;40.6735;False
D0285753;Center Motorsports;9;3.7999999999999994;Shelton;6484.0;-73.0936;41.3165;False
D0327019;Morlan Ford Lincoln;54;3.8;Sikeston;63801.0;-89.5792;36.8697;True
D0150573;Hertrich Buick GMC of Salisbury;102;5.0;Salisbury;21801.0;-75.5748;38.3927;True
D0399745;Red Rock Nissan;173;3.4375;Grand Junction;81501.0;-108.573;39.0774;True
D0050874;Schumacher Chevrolet of Denville;226;4.666666666666667;Denville;7834.0;-74.4701;40.8892;True
D0377939;Rohrich European Motors;58;4.647058823529412;Wexford;15090.0;-80.072;40.6459;True
D0204901;Central Cadillac;151;3.999558498896247;Cleveland;44115.0;-81.6683;41.5;True
D0404717;SoCal Cars Inc - Bell Gardens;43;4.461538461538462;Bell;90201.0;-118.199;33.9715;False
D0341124;Gresham Ford;1;3.8;Gresham;97080.0;-122.412;45.496;True
D0312290;Thompson Auto Sales;11;5.0;Pueblo;81003.0;-104.614;38.2718;False
D0295537;Alpina Imports;1;4.444444444444445;Essex;21221.0;-76.4528;39.3213;False
D0274009;Buick GMC of Watertown;99;4.625;Watertown;6795.0;-73.0994;41.5723;True
D0245190;Capitol Chevrolet;595;3.8214968746119147;Austin;78745.0;-97.7673;30.1952;True
D0343793;Travers GMT Auto Sales West;99;2.8333333333333326;O'Fallon ;63366.0;-90.73;38.804;False
D0365393;Supreme Motors;1;4.8;Kent;98032.0;-122.247;47.3827;False
D0370537;Route 1 Chrysler Dodge Jeep Ram;1;3.142857142857143;Lawrenceville;8648.0;-74.7195;40.264;True
D0382636;Reganis Chrysler Jeep Dodge Ram;95;5.0;Scottsbluff;69361.0;-103.639;41.8596;True
